time,Force,Displacement
        23.8500,  -4.016195,    0.375,
        23.9000,  -4.011985,    0.377,
        23.9500,  -4.007916,    0.379,
        24.0000,  -4.003808,    0.380,
        24.0500,  -3.999513,    0.382,
        24.1000,  -3.995193,    0.384,
        24.1500,  -3.991160,    0.386,
        24.2000,  -3.987001,    0.387,
        24.2500,  -3.982746,    0.389,
        24.3000,  -3.978675,    0.390,
        24.3500,  -3.974592,    0.392,
        24.4000,  -3.970353,    0.394,
        24.4500,  -3.966176,    0.396,
        24.5000,  -3.962079,    0.397,
        24.5500,  -3.957922,    0.399,
        24.6000,  -3.953757,    0.400,
        24.6500,  -3.949529,    0.401,
        24.7000,  -3.945217,    0.403,
        24.7500,  -3.941039,    0.404,
        24.8000,  -3.937037,    0.406,
        24.8500,  -3.932757,    0.408,
        24.9000,  -3.928745,    0.409,
        24.9500,  -3.924425,    0.411,
        25.0000,  -3.920342,    0.413,
        25.0500,  -3.916242,    0.415,
        25.1000,  -3.912097,    0.417,
        25.1500,  -3.907876,    0.419,
        25.2000,  -3.903735,    0.420,
        25.2500,  -3.899351,    0.422,
        25.3000,  -3.895257,    0.424,
        25.3500,  -3.891118,    0.425,
        25.4000,  -3.887007,    0.428,
        25.4500,  -3.882741,    0.430,
        25.5000,  -3.878641,    0.431,
        25.5500,  -3.874484,    0.433,
        25.6000,  -3.870391,    0.434,
        25.6500,  -3.866265,    0.436,
        25.7000,  -3.862106,    0.438,
        25.7500,  -3.857884,    0.440,
        25.8000,  -3.853551,    0.442,
        25.8500,  -3.849510,    0.444,
        25.9000,  -3.845181,    0.446,
        25.9500,  -3.841183,    0.448,
        26.0000,  -3.836868,    0.450,
        26.0500,  -3.832771,    0.452,
        26.1000,  -3.828699,    0.454,
        26.1500,  -3.824566,    0.456,
        26.2000,  -3.820314,    0.457,
        26.2500,  -3.816223,    0.459,
        26.3000,  -3.812109,    0.461,
        26.3500,  -3.807781,    0.464,
        26.4000,  -3.803577,    0.465,
        26.4500,  -3.799427,    0.467,
        26.5000,  -3.795295,    0.470,
        26.5500,  -3.791175,    0.472,
        26.6000,  -3.787028,    0.474,
        26.6500,  -3.782738,    0.476,
        26.7000,  -3.778742,    0.478,
        26.7500,  -3.774602,    0.480,
        26.8000,  -3.770325,    0.482,
        26.8500,  -3.766362,    0.484,
        26.9000,  -3.762024,    0.486,
        26.9500,  -3.757735,    0.489,
        27.0000,  -3.753596,    0.491,
        27.0500,  -3.749494,    0.493,
        27.1000,  -3.745194,    0.496,
        27.1500,  -3.741144,    0.498,
        27.2000,  -3.737013,    0.500,
        27.2500,  -3.732839,    0.502,
        27.3000,  -3.728737,    0.504,
        27.3500,  -3.724528,    0.507,
        27.4000,  -3.720468,    0.509,
        27.4500,  -3.716205,    0.512,
        27.5000,  -3.711883,    0.514,
        27.5500,  -3.707750,    0.516,
        27.6000,  -3.703560,    0.518,
        27.6500,  -3.699468,    0.520,
        27.7000,  -3.695255,    0.522,
        27.7500,  -3.691125,    0.525,
        27.8000,  -3.687077,    0.527,
        27.8500,  -3.682819,    0.529,
        27.9000,  -3.678708,    0.532,
        27.9500,  -3.674492,    0.534,
        28.0000,  -3.670358,    0.537,
        28.0500,  -3.666214,    0.539,
        28.1000,  -3.661866,    0.541,
        28.1500,  -3.657706,    0.543,
        28.2000,  -3.653635,    0.545,
        28.2500,  -3.649419,    0.547,
        28.3000,  -3.645286,    0.549,
        28.3500,  -3.641229,    0.551,
        28.4000,  -3.636993,    0.554,
        28.4500,  -3.632845,    0.556,
        28.5000,  -3.628664,    0.558,
        28.5500,  -3.624484,    0.561,
        28.6000,  -3.620494,    0.563,
        28.6500,  -3.615953,    0.566,
        28.7000,  -3.611831,    0.568,
        28.7500,  -3.607815,    0.571,
        28.8000,  -3.603586,    0.574,
        28.8500,  -3.599530,    0.576,
        28.9000,  -3.595176,    0.579,
        28.9500,  -3.591107,    0.581,
        29.0000,  -3.587015,    0.583,
        29.0500,  -3.582863,    0.586,
        29.1000,  -3.578681,    0.589,
        29.1500,  -3.574490,    0.591,
        29.2000,  -3.570343,    0.594,
        29.2500,  -3.566117,    0.596,
        29.3000,  -3.561887,    0.599,
        29.3500,  -3.557732,    0.602,
        29.4000,  -3.553556,    0.604,
        29.4500,  -3.549347,    0.606,
        29.5000,  -3.545325,    0.609,
        29.5500,  -3.541153,    0.612,
        29.6000,  -3.536948,    0.615,
        29.6500,  -3.532823,    0.618,
        29.7000,  -3.528606,    0.621,
        29.7500,  -3.524659,    0.623,
        29.8000,  -3.520189,    0.626,
        29.8500,  -3.516058,    0.629,
        29.9000,  -3.511829,    0.631,
        29.9500,  -3.507748,    0.634,
        30.0000,  -3.503600,    0.637,
        30.0500,  -3.499466,    0.640,
        30.1000,  -3.495213,    0.643,
        30.1500,  -3.491177,    0.645,
        30.2000,  -3.486924,    0.648,
        30.2500,  -3.482842,    0.651,
        30.3000,  -3.478634,    0.654,
        30.3500,  -3.474520,    0.657,
        30.4000,  -3.470097,    0.660,
        30.4500,  -3.466081,    0.663,
        30.5000,  -3.461849,    0.666,
        30.5500,  -3.457712,    0.669,
        30.6000,  -3.453566,    0.672,
        30.6500,  -3.449422,    0.675,
        30.7000,  -3.445246,    0.678,
        30.7500,  -3.441047,    0.681,
        30.8000,  -3.436966,    0.684,
        30.8500,  -3.432805,    0.687,
        30.9000,  -3.428649,    0.690,
        30.9500,  -3.424487,    0.693,
        31.0000,  -3.420212,    0.696,
        31.0500,  -3.415955,    0.700,
        31.1000,  -3.411802,    0.703,
        31.1500,  -3.407805,    0.706,
        31.2000,  -3.403560,    0.709,
        31.2500,  -3.399447,    0.713,
        31.3000,  -3.395241,    0.716,
        31.3500,  -3.391102,    0.719,
        31.4000,  -3.386939,    0.722,
        31.4500,  -3.382822,    0.726,
        31.5000,  -3.378679,    0.729,
        31.5500,  -3.374297,    0.732,
        31.6000,  -3.370135,    0.736,
        31.6500,  -3.366033,    0.739,
        31.7000,  -3.361864,    0.743,
        31.7500,  -3.357697,    0.746,
        31.8000,  -3.353537,    0.749,
        31.8500,  -3.349498,    0.752,
        31.9000,  -3.345248,    0.756,
        31.9500,  -3.341108,    0.759,
        32.0000,  -3.336902,    0.763,
        32.0500,  -3.332912,    0.766,
        32.1000,  -3.328526,    0.770,
        32.1500,  -3.324260,    0.774,
        32.2000,  -3.320169,    0.776,
        32.2500,  -3.316031,    0.780,
        32.3000,  -3.311884,    0.784,
        32.3500,  -3.307626,    0.787,
        32.4000,  -3.303631,    0.791,
        32.4500,  -3.299408,    0.794,
        32.5000,  -3.295146,    0.798,
        32.5500,  -3.291135,    0.801,
        32.6000,  -3.286848,    0.805,
        32.6500,  -3.282836,    0.808,
        32.7000,  -3.278609,    0.812,
        32.7500,  -3.274402,    0.815,
        32.8000,  -3.270157,    0.819,
        32.8500,  -3.265964,    0.822,
        32.9000,  -3.261872,    0.826,
        32.9500,  -3.257823,    0.829,
        33.0000,  -3.253448,    0.833,
        33.0500,  -3.249387,    0.836,
        33.1000,  -3.245236,    0.839,
        33.1500,  -3.241088,    0.843,
        33.2000,  -3.237060,    0.846,
        33.2500,  -3.232651,    0.850,
        33.3000,  -3.228615,    0.854,
        33.3500,  -3.224402,    0.858,
        33.4000,  -3.220016,    0.862,
        33.4500,  -3.216058,    0.865,
        33.5000,  -3.211877,    0.869,
        33.5500,  -3.207639,    0.872,
        33.6000,  -3.203606,    0.876,
        33.6500,  -3.199344,    0.880,
        33.7000,  -3.195287,    0.883,
        33.7500,  -3.191131,    0.887,
        33.8000,  -3.186983,    0.891,
        33.8500,  -3.182730,    0.895,
        33.9000,  -3.178517,    0.898,
        33.9500,  -3.174278,    0.901,
        34.0000,  -3.170265,    0.904,
        34.0500,  -3.165932,    0.908,
        34.1000,  -3.161844,    0.912,
        34.1500,  -3.157729,    0.915,
        34.2000,  -3.153610,    0.919,
        34.2500,  -3.149344,    0.923,
        34.3000,  -3.145265,    0.925,
        34.3500,  -3.141125,    0.929,
        34.4000,  -3.136907,    0.933,
        34.4500,  -3.132887,    0.936,
        34.5000,  -3.128509,    0.941,
        34.5500,  -3.124248,    0.945,
        34.6000,  -3.120245,    0.949,
        34.6500,  -3.116005,    0.953,
        34.7000,  -3.111802,    0.957,
        34.7500,  -3.107841,    0.959,
        34.8000,  -3.103486,    0.964,
        34.8500,  -3.099403,    0.967,
        34.9000,  -3.095309,    0.971,
        34.9500,  -3.091114,    0.975,
        35.0000,  -3.086921,    0.979,
