time,Force,Displacement
        10.9500,  -5.091304,    0.065,
        11.0000,  -5.087098,    0.065,
        11.0500,  -5.082988,    0.065,
        11.1000,  -5.078832,    0.065,
        11.1500,  -5.074647,    0.065,
        11.2000,  -5.070506,    0.065,
        11.2500,  -5.066344,    0.066,
        11.3000,  -5.062226,    0.066,
        11.3500,  -5.058057,    0.066,
        11.4000,  -5.053830,    0.066,
        11.4500,  -5.049553,    0.066,
        11.5000,  -5.045399,    0.066,
        11.5500,  -5.041262,    0.066,
        11.6000,  -5.037085,    0.066,
        11.6500,  -5.032953,    0.066,
        11.7000,  -5.028794,    0.066,
        11.7500,  -5.024646,    0.067,
        11.8000,  -5.020483,    0.067,
        11.8500,  -5.016337,    0.067,
        11.9000,  -5.012181,    0.067,
        11.9500,  -5.008058,    0.067,
        12.0000,  -5.003837,    0.068,
        12.0500,  -4.999548,    0.068,
        12.1000,  -4.995388,    0.068,
        12.1500,  -4.991244,    0.068,
        12.2000,  -4.987069,    0.068,
        12.2500,  -4.982938,    0.068,
        12.3000,  -4.978780,    0.068,
        12.3500,  -4.974634,    0.069,
        12.4000,  -4.970462,    0.068,
        12.4500,  -4.966336,    0.069,
        12.5000,  -4.962159,    0.069,
        12.5500,  -4.958009,    0.069,
        12.6000,  -4.953786,    0.070,
        12.6500,  -4.949530,    0.070,
        12.7000,  -4.945382,    0.070,
        12.7500,  -4.941210,    0.070,
        12.8000,  -4.937074,    0.070,
        12.8500,  -4.932911,    0.070,
        12.9000,  -4.928774,    0.070,
        12.9500,  -4.924593,    0.071,
        13.0000,  -4.920464,    0.071,
        13.0500,  -4.916303,    0.071,
        13.1000,  -4.912144,    0.071,
        13.1500,  -4.908010,    0.072,
        13.2000,  -4.903776,    0.072,
        13.2500,  -4.899516,    0.072,
        13.3000,  -4.895312,    0.072,
        13.3500,  -4.891212,    0.072,
        13.4000,  -4.887035,    0.072,
        13.4500,  -4.882898,    0.073,
        13.5000,  -4.878757,    0.073,
        13.5500,  -4.874575,    0.073,
        13.6000,  -4.870434,    0.073,
        13.6500,  -4.866314,    0.074,
        13.7000,  -4.862142,    0.074,
        13.7500,  -4.857975,    0.074,
        13.8000,  -4.853708,    0.075,
        13.8500,  -4.849492,    0.075,
        13.9000,  -4.845337,    0.075,
        13.9500,  -4.841164,    0.075,
        14.0000,  -4.837034,    0.075,
        14.0500,  -4.832858,    0.075,
        14.1000,  -4.828714,    0.075,
        14.1500,  -4.824576,    0.075,
        14.2000,  -4.820437,    0.075,
        14.2500,  -4.816250,    0.076,
        14.3000,  -4.812113,    0.076,
        14.3500,  -4.807976,    0.076,
