Time,Displacement,Force
        18.0000,  -4.503378,    0.121,
        18.0500,  -4.499214,    0.121,
        18.1000,  -4.495050,    0.121,
        18.1500,  -4.490903,    0.122,
        18.2000,  -4.486743,    0.122,
        18.2500,  -4.482599,    0.123,
        18.3000,  -4.478457,    0.123,
        18.3500,  -4.474285,    0.124,
        18.4000,  -4.470064,    0.124,
        18.4500,  -4.465816,    0.125,
        18.5000,  -4.461645,    0.125,
        18.5500,  -4.457498,    0.125,
        18.6000,  -4.453379,    0.126,
        18.6500,  -4.449184,    0.127,
        18.7000,  -4.445061,    0.127,
        18.7500,  -4.440895,    0.128,
        18.8000,  -4.436772,    0.129,
        18.8500,  -4.432608,    0.129,
        18.9000,  -4.428466,    0.130,
        18.9500,  -4.424268,    0.131,
        19.0000,  -4.419954,    0.131,
        19.0500,  -4.415811,    0.132,
        19.1000,  -4.411652,    0.133,
        19.1500,  -4.407510,    0.133,
        19.2000,  -4.403344,    0.133,
        19.2500,  -4.399215,    0.134,
        19.3000,  -4.395061,    0.135,
        19.3500,  -4.390922,    0.135,
        19.4000,  -4.386744,    0.136,
        19.4500,  -4.382634,    0.136,
        19.5000,  -4.378451,    0.137,
        19.5500,  -4.374120,    0.138,
        19.6000,  -4.369979,    0.138,
        19.6500,  -4.365823,    0.138,
        19.7000,  -4.361661,    0.140,
        19.7500,  -4.357516,    0.140,
        19.8000,  -4.353361,    0.141,
        19.8500,  -4.349201,    0.142,
        19.9000,  -4.345044,    0.142,
        19.9500,  -4.340889,    0.143,
        20.0000,  -4.336795,    0.144,
        20.0500,  -4.332608,    0.144,
        20.1000,  -4.328358,    0.145,
        20.1500,  -4.324105,    0.146,
        20.2000,  -4.319979,    0.146,
        20.2500,  -4.315783,    0.146,
        20.3000,  -4.311682,    0.147,
        20.3500,  -4.307529,    0.148,
        20.4000,  -4.303360,    0.148,
        20.4500,  -4.299246,    0.149,
        20.5000,  -4.295073,    0.150,
        20.5500,  -4.290922,    0.150,
        20.6000,  -4.286786,    0.151,
        20.6500,  -4.282579,    0.152,
        20.7000,  -4.278254,    0.152,
        20.7500,  -4.274141,    0.153,
        20.8000,  -4.269969,    0.154,
        20.8500,  -4.265843,    0.155,
        20.9000,  -4.261672,    0.156,
        20.9500,  -4.257529,    0.157,
        21.0000,  -4.253347,    0.157,
        21.0500,  -4.249203,    0.158,
        21.1000,  -4.245080,    0.159,
        21.1500,  -4.240903,    0.159,
        21.2000,  -4.236761,    0.160,
        21.2500,  -4.232502,    0.160,
        21.3000,  -4.228254,    0.161,
        21.3500,  -4.224122,    0.162,
        21.4000,  -4.219954,    0.163,
        21.4500,  -4.215839,    0.163,
        21.5000,  -4.211674,    0.164,
        21.5500,  -4.207504,    0.165,
        21.6000,  -4.203364,    0.166,
        21.6500,  -4.199232,    0.167,
        21.7000,  -4.195063,    0.168,
        21.7500,  -4.190897,    0.169,
        21.8000,  -4.186654,    0.169,
        21.8500,  -4.182390,    0.169,
        21.9000,  -4.178289,    0.171,
        21.9500,  -4.174116,    0.171,
        22.0000,  -4.169955,    0.172,
        22.0500,  -4.165794,    0.173,
        22.1000,  -4.161704,    0.173,
        22.1500,  -4.157522,    0.174,
        22.2000,  -4.153363,    0.175,
        22.2500,  -4.149204,    0.176,
        22.3000,  -4.145083,    0.177,
        22.3500,  -4.140885,    0.178,
        22.4000,  -4.136559,    0.179,
        22.4500,  -4.132424,    0.180,
        22.5000,  -4.128276,    0.180,
        22.5500,  -4.124103,    0.182,
        22.6000,  -4.119986,    0.182,
        22.6500,  -4.115796,    0.183,
        22.7000,  -4.111678,    0.184,
        22.7500,  -4.107530,    0.184,
        22.8000,  -4.103325,    0.185,
        22.8500,  -4.099224,    0.186,
        22.9000,  -4.095076,    0.187,
        22.9500,  -4.090747,    0.188,
        23.0000,  -4.086580,    0.189,
        23.0500,  -4.082439,    0.190,
        23.1000,  -4.078259,    0.191,
        23.1500,  -4.074107,    0.192,
        23.2000,  -4.069970,    0.193,
        23.2500,  -4.065832,    0.194,
        23.3000,  -4.061641,    0.194,
        23.3500,  -4.057535,    0.195,
        23.4000,  -4.053365,    0.196,
        23.4500,  -4.049202,    0.196,
        23.5000,  -4.044962,    0.198,
        23.5500,  -4.040704,    0.199,
        23.6000,  -4.036569,    0.199,
        23.6500,  -4.032380,    0.201,
        23.7000,  -4.028281,    0.202,
        23.7500,  -4.024099,    0.203,
        23.8000,  -4.019996,    0.204,
        23.8500,  -4.015809,    0.205,
        23.9000,  -4.011668,    0.205,
        23.9500,  -4.007500,    0.207,
        24.0000,  -4.003379,    0.207,
        24.0500,  -3.999148,    0.209,
        24.1000,  -3.994874,    0.209,
        24.1500,  -3.990705,    0.210,
        24.2000,  -3.986554,    0.211,
        24.2500,  -3.982401,    0.212,
        24.3000,  -3.978281,    0.213,
        24.3500,  -3.974106,    0.215,
        24.4000,  -3.969959,    0.215,
        24.4500,  -3.965816,    0.216,
        24.5000,  -3.961674,    0.217,
        24.5500,  -3.957511,    0.218,
        24.6000,  -3.953367,    0.220,
        24.6500,  -3.949033,    0.220,
        24.7000,  -3.944854,    0.221,
        24.7500,  -3.940691,    0.222,
        24.8000,  -3.936568,    0.223,
        24.8500,  -3.932388,    0.224,
        24.9000,  -3.928313,    0.226,
        24.9500,  -3.924081,    0.227,
        25.0000,  -3.919972,    0.228,
        25.0500,  -3.915798,    0.229,
        25.1000,  -3.911707,    0.230,
        25.1500,  -3.907513,    0.231,
        25.2000,  -3.903256,    0.232,
        25.2500,  -3.899005,    0.233,
        25.3000,  -3.894857,    0.234,
        25.3500,  -3.890729,    0.234,
        25.4000,  -3.886582,    0.236,
        25.4500,  -3.882404,    0.238,
        25.5000,  -3.878284,    0.239,
        25.5500,  -3.874132,    0.240,
        25.6000,  -3.869991,    0.241,
        25.6500,  -3.865805,    0.242,
        25.7000,  -3.861697,    0.243,
        25.7500,  -3.857488,    0.244,
        25.8000,  -3.853185,    0.245,
        25.8500,  -3.849021,    0.246,
        25.9000,  -3.844882,    0.247,
        25.9500,  -3.840730,    0.248,
        26.0000,  -3.836543,    0.249,
        26.0500,  -3.832436,    0.251,
        26.1000,  -3.828295,    0.252,
        26.1500,  -3.824101,    0.253,
        26.2000,  -3.819997,    0.254,
        26.2500,  -3.815832,    0.255,
        26.3000,  -3.811642,    0.256,
        26.3500,  -3.807401,    0.257,
        26.4000,  -3.803171,    0.258,
        26.4500,  -3.799030,    0.259,
        26.5000,  -3.794861,    0.260,
        26.5500,  -3.790711,    0.262,
        26.6000,  -3.786602,    0.264,
        26.6500,  -3.782423,    0.264,
        26.7000,  -3.778297,    0.266,
        26.7500,  -3.774147,    0.266,
        26.8000,  -3.769972,    0.268,
        26.8500,  -3.765845,    0.268,
        26.9000,  -3.761590,    0.270,
        26.9500,  -3.757375,    0.270,
        27.0000,  -3.753185,    0.272,
        27.0500,  -3.749009,    0.274,
        27.1000,  -3.744906,    0.275,
        27.1500,  -3.740722,    0.276,
        27.2000,  -3.736592,    0.277,
        27.2500,  -3.732437,    0.278,
        27.3000,  -3.728272,    0.279,
        27.3500,  -3.724141,    0.280,
        27.4000,  -3.719982,    0.280,
        27.4500,  -3.715805,    0.282,
        27.5000,  -3.711503,    0.283,
        27.5500,  -3.707287,    0.284,
        27.6000,  -3.703210,    0.285,
        27.6500,  -3.699024,    0.287,
        27.7000,  -3.694895,    0.288,
        27.7500,  -3.690718,    0.289,
        27.8000,  -3.686610,    0.290,
        27.8500,  -3.682453,    0.291,
        27.9000,  -3.678277,    0.292,
        27.9500,  -3.674148,    0.293,
        28.0000,  -3.669978,    0.294,
        28.0500,  -3.665760,    0.295,
        28.1000,  -3.661466,    0.296,
        28.1500,  -3.657325,    0.297,
        28.2000,  -3.653183,    0.298,
        28.2500,  -3.649057,    0.299,
        28.3000,  -3.644854,    0.300,
        28.3500,  -3.640713,    0.301,
        28.4000,  -3.636598,    0.302,
        28.4500,  -3.632404,    0.303,
        28.5000,  -3.628300,    0.304,
        28.5500,  -3.624151,    0.305,
        28.6000,  -3.619944,    0.306,
        28.6500,  -3.615645,    0.308,
        28.7000,  -3.611435,    0.309,
        28.7500,  -3.607359,    0.310,
        28.8000,  -3.603157,    0.312,
        28.8500,  -3.599067,    0.313,
        28.9000,  -3.594855,    0.314,
        28.9500,  -3.590738,    0.315,
        29.0000,  -3.586624,    0.316,
        29.0500,  -3.582436,    0.317,
        29.1000,  -3.578272,    0.318,
        29.1500,  -3.574113,    0.320,
        29.2000,  -3.569883,    0.321,
        29.2500,  -3.565646,    0.323,
        29.3000,  -3.561452,    0.325,
        29.3500,  -3.557348,    0.325,
        29.4000,  -3.553164,    0.327,
        29.4500,  -3.549026,    0.327,
        29.5000,  -3.544905,    0.329,
        29.5500,  -3.540722,    0.330,
        29.6000,  -3.536571,    0.331,
        29.6500,  -3.532389,    0.333,
        29.7000,  -3.528273,    0.333,
        29.7500,  -3.524125,    0.335,
        29.8000,  -3.519773,    0.337,
        29.8500,  -3.515624,    0.337,
        29.9000,  -3.511447,    0.339,
        29.9500,  -3.507283,    0.339,
        30.0000,  -3.503177,    0.339,
        30.0500,  -3.499008,    0.341,
        30.1000,  -3.494829,    0.341,
        30.1500,  -3.490748,    0.343,
        30.2000,  -3.486587,    0.345,
        30.2500,  -3.482408,    0.346,
        30.3000,  -3.478244,    0.348,
        30.3500,  -3.474040,    0.349,
        30.4000,  -3.469780,    0.350,
        30.4500,  -3.465599,    0.351,
        30.5000,  -3.461449,    0.352,
        30.5500,  -3.457089,    0.341,
        30.6000,  -3.453161,    0.339,
        30.6500,  -3.448982,    0.339,
        30.7000,  -3.444872,    0.339,
        30.7500,  -3.440693,    0.341,
        30.8000,  -3.436549,    0.341,
        30.8500,  -3.432388,    0.342,
        30.9000,  -3.428242,    0.343,
        30.9500,  -3.423990,    0.344,
        31.0000,  -3.419745,    0.346,
        31.0500,  -3.415569,    0.346,
        31.1000,  -3.411480,    0.348,
        31.1500,  -3.407280,    0.349,
        31.2000,  -3.403157,    0.350,
        31.2500,  -3.398947,    0.352,
        31.3000,  -3.394835,    0.352,
        31.3500,  -3.390704,    0.354,
        31.4000,  -3.386520,    0.355,
        31.4500,  -3.382402,    0.356,
        31.5000,  -3.378217,    0.357,
        31.5500,  -3.373901,    0.358,
        31.6000,  -3.369732,    0.360,
        31.6500,  -3.365616,    0.361,
        31.7000,  -3.361451,    0.362,
        31.7500,  -3.357253,    0.363,
        31.8000,  -3.353140,    0.365,
        31.8500,  -3.348984,    0.366,
        31.9000,  -3.344809,    0.367,
        31.9500,  -3.340677,    0.369,
        32.0000,  -3.336526,    0.370,
        32.0500,  -3.332377,    0.371,
        32.1000,  -3.328197,    0.373,
        32.1500,  -3.323882,    0.374,
        32.2000,  -3.319752,    0.375,
        32.2500,  -3.315570,    0.376,
        32.3000,  -3.311434,    0.377,
        32.3500,  -3.307290,    0.379,
        32.4000,  -3.303129,    0.380,
        32.4500,  -3.298974,    0.381,
        32.5000,  -3.294846,    0.382,
        32.5500,  -3.290654,    0.384,
        32.6000,  -3.286546,    0.385,
        32.6500,  -3.282385,    0.386,
        32.7000,  -3.278132,    0.386,
        32.7500,  -3.273884,    0.388,
        32.8000,  -3.269750,    0.388,
        32.8500,  -3.265565,    0.390,
        32.9000,  -3.261423,    0.391,
        32.9500,  -3.257287,    0.392,
        33.0000,  -3.253148,    0.393,
        33.0500,  -3.248978,    0.394,
        33.1000,  -3.244821,    0.395,
        33.1500,  -3.240656,    0.397,
        33.2000,  -3.236559,    0.398,
        33.2500,  -3.232407,    0.399,
        33.3000,  -3.228128,    0.400,
        33.3500,  -3.223860,    0.401,
        33.4000,  -3.219717,    0.402,
        33.4500,  -3.215597,    0.403,
        33.5000,  -3.211418,    0.404,
        33.5500,  -3.207304,    0.405,
        33.6000,  -3.203143,    0.407,
        33.6500,  -3.198974,    0.407,
        33.7000,  -3.194844,    0.408,
        33.7500,  -3.190687,    0.409,
        33.8000,  -3.186552,    0.410,
        33.8500,  -3.182379,    0.411,
        33.9000,  -3.178053,    0.412,
        33.9500,  -3.173884,    0.413,
        34.0000,  -3.169739,    0.415,
        34.0500,  -3.165582,    0.414,
        34.1000,  -3.161417,    0.415,
        34.1500,  -3.157274,    0.416,
        34.2000,  -3.153161,    0.417,
        34.2500,  -3.148969,    0.418,
        34.3000,  -3.144823,    0.419,
        34.3500,  -3.140688,    0.420,
        34.4000,  -3.136541,    0.421,
        34.4500,  -3.132360,    0.423,
        34.5000,  -3.128101,    0.423,
        34.5500,  -3.123604,    0.404,
        34.6000,  -3.119750,    0.403,
        34.6500,  -3.115576,    0.404,
        34.7000,  -3.111400,    0.404,
        34.7500,  -3.107295,    0.406,
        34.8000,  -3.103154,    0.407,
        34.8500,  -3.098970,    0.408,
        34.9000,  -3.094843,    0.409,
        34.9500,  -3.090686,    0.410,
        35.0000,  -3.086496,    0.411,
        35.0500,  -3.082378,    0.412,
        35.1000,  -3.078111,    0.413,
        35.1500,  -3.073879,    0.415,
        35.2000,  -3.069712,    0.415,
        35.2500,  -3.065572,    0.417,
        35.3000,  -3.061441,    0.418,
