time,Force,Displacement
        26.2500,  -3.816220,    0.838,
        26.3000,  -3.812105,    0.841,
        26.3500,  -3.807823,    0.844,
        26.4000,  -3.803574,    0.848,
        26.4500,  -3.799443,    0.851,
        26.5000,  -3.795280,    0.854,
        26.5500,  -3.791134,    0.857,
        26.6000,  -3.786988,    0.860,
        26.6500,  -3.782841,    0.863,
        26.7000,  -3.778690,    0.866,
        26.7500,  -3.774569,    0.870,
        26.8000,  -3.770392,    0.873,
        26.8500,  -3.766228,    0.876,
        26.9000,  -3.762046,    0.879,
        26.9500,  -3.757758,    0.883,
        27.0000,  -3.753605,    0.887,
        27.0500,  -3.749442,    0.890,
        27.1000,  -3.745279,    0.892,
        27.1500,  -3.741115,    0.896,
        27.2000,  -3.737020,    0.898,
        27.2500,  -3.732814,    0.900,
        27.3000,  -3.728678,    0.903,
        27.3500,  -3.724535,    0.905,
        27.4000,  -3.720389,    0.908,
        27.4500,  -3.716218,    0.910,
        27.5000,  -3.711949,    0.913,
        27.5500,  -3.707727,    0.915,
        27.6000,  -3.703589,    0.919,
        27.6500,  -3.699470,    0.921,
        27.7000,  -3.695273,    0.923,
        27.7500,  -3.691133,    0.926,
        27.8000,  -3.686991,    0.929,
        27.8500,  -3.682823,    0.931,
        27.9000,  -3.678674,    0.933,
        27.9500,  -3.674541,    0.936,
        28.0000,  -3.670360,    0.939,
        28.0500,  -3.666139,    0.942,
        28.1000,  -3.661913,    0.945,
        28.1500,  -3.657750,    0.948,
        28.2000,  -3.653598,    0.951,
        28.2500,  -3.649425,    0.954,
        28.3000,  -3.645257,    0.957,
        28.3500,  -3.641144,    0.959,
        28.4000,  -3.636971,    0.963,
        28.4500,  -3.632824,    0.965,
        28.5000,  -3.628679,    0.968,
        28.5500,  -3.624522,    0.971,
        28.6000,  -3.620362,    0.973,
        28.6500,  -3.616050,    0.976,
        28.7000,  -3.611897,    0.978,
        28.7500,  -3.607723,    0.982,
        28.8000,  -3.603585,    0.984,
        28.8500,  -3.599428,    0.987,
        28.9000,  -3.595278,    0.991,
        28.9500,  -3.591136,    0.994,
        29.0000,  -3.586988,    0.997,
        29.0500,  -3.582822,    1.001,
        29.1000,  -3.578656,    1.004,
        29.1500,  -3.574532,    1.007,
        29.2000,  -3.570321,    1.011,
        29.2500,  -3.566041,    1.015,
        29.3000,  -3.561873,    1.019,
        29.3500,  -3.557730,    1.022,
        29.4000,  -3.553582,    1.026,
        29.4500,  -3.549416,    1.030,
        29.5000,  -3.545296,    1.033,
        29.5500,  -3.541130,    1.037,
        29.6000,  -3.536987,    1.041,
        29.6500,  -3.532797,    1.045,
        29.7000,  -3.528686,    1.048,
        29.7500,  -3.524508,    1.051,
        29.8000,  -3.520235,    1.056,
        29.8500,  -3.516026,    1.060,
        29.9000,  -3.511887,    1.064,
        29.9500,  -3.507757,    1.068,
        30.0000,  -3.503573,    1.072,
        30.0500,  -3.499415,    1.075,
        30.1000,  -3.495266,    1.079,
        30.1500,  -3.491104,    1.083,
        30.2000,  -3.486988,    1.087,
        30.2500,  -3.482816,    1.091,
        30.3000,  -3.478670,    1.095,
        30.3500,  -3.474505,    1.098,
        30.4000,  -3.470198,    1.104,
        30.4500,  -3.466009,    1.108,
        30.5000,  -3.461849,    1.112,
        30.5500,  -3.457710,    1.115,
        30.6000,  -3.453533,    1.119,
        30.6500,  -3.449414,    1.123,
        30.7000,  -3.445242,    1.126,
        30.7500,  -3.441095,    1.129,
        30.8000,  -3.436945,    1.133,
        30.8500,  -3.432782,    1.137,
        30.9000,  -3.428669,    1.141,
        30.9500,  -3.424387,    1.145,
        31.0000,  -3.420123,    1.148,
        31.0500,  -3.415975,    1.152,
        31.1000,  -3.411815,    1.154,
        31.1500,  -3.407694,    1.157,
        31.2000,  -3.403507,    1.160,
        31.2500,  -3.399367,    1.163,
        31.3000,  -3.395217,    1.165,
        31.3500,  -3.391074,    1.168,
        31.4000,  -3.386954,    1.171,
        31.4500,  -3.382776,    1.173,
        31.5000,  -3.378589,    1.175,
        31.5500,  -3.374305,    1.178,
        31.6000,  -3.370081,    1.180,
        31.6500,  -3.365966,    1.182,
        31.7000,  -3.361811,    1.184,
        31.7500,  -3.357652,    1.186,
        31.8000,  -3.353523,    1.188,
        31.8500,  -3.349354,    1.192,
        31.9000,  -3.345241,    1.195,
        31.9500,  -3.341094,    1.199,
        32.0000,  -3.336922,    1.203,
        32.0500,  -3.332749,    1.207,
        32.1000,  -3.328602,    1.210,
        32.1500,  -3.324311,    1.215,
        32.2000,  -3.320131,    1.219,
        32.2500,  -3.315966,    1.224,
        32.3000,  -3.311817,    1.227,
        32.3500,  -3.307671,    1.231,
        32.4000,  -3.303547,    1.235,
        32.4500,  -3.299379,    1.240,
        32.5000,  -3.295255,    1.243,
        32.5500,  -3.291056,    1.248,
        32.6000,  -3.286916,    1.251,
        32.6500,  -3.282787,    1.254,
        32.7000,  -3.278561,    1.258,
        32.7500,  -3.274271,    1.262,
        32.8000,  -3.270127,    1.265,
        32.8500,  -3.265938,    1.268,
        32.9000,  -3.261858,    1.271,
        32.9500,  -3.257653,    1.274,
        33.0000,  -3.253544,    1.278,
        33.0500,  -3.249372,    1.282,
        33.1000,  -3.245219,    1.286,
        33.1500,  -3.241077,    1.290,
        33.2000,  -3.236936,    1.294,
        33.2500,  -3.232770,    1.299,
        33.3000,  -3.228569,    1.303,
        33.3500,  -3.224287,    1.308,
        33.4000,  -3.220158,    1.312,
        33.4500,  -3.215971,    1.315,
        33.5000,  -3.211842,    1.319,
        33.5500,  -3.207675,    1.324,
        33.6000,  -3.203517,    1.327,
        33.6500,  -3.199409,    1.331,
        33.7000,  -3.195226,    1.335,
        33.7500,  -3.191064,    1.339,
        33.8000,  -3.186917,    1.343,
        33.8500,  -3.182778,    1.347,
        33.9000,  -3.178531,    1.350,
        33.9500,  -3.174257,    1.355,
        34.0000,  -3.170130,    1.358,
        34.0500,  -3.165978,    1.361,
        34.1000,  -3.161790,    1.364,
        34.1500,  -3.157634,    1.365,
        34.2000,  -3.153474,    1.366,
