Time,Displacement,Force
        19.3500,  -4.391317,    0.213,
        19.4000,  -4.387191,    0.213,
        19.4500,  -4.383036,    0.214,
        19.5000,  -4.378858,    0.215,
        19.5500,  -4.374565,    0.215,
        19.6000,  -4.370369,    0.216,
        19.6500,  -4.366192,    0.217,
        19.7000,  -4.362069,    0.218,
        19.7500,  -4.357890,    0.219,
        19.8000,  -4.353754,    0.220,
        19.8500,  -4.349586,    0.220,
        19.9000,  -4.345468,    0.221,
        19.9500,  -4.341281,    0.222,
        20.0000,  -4.337171,    0.222,
        20.0500,  -4.333016,    0.224,
        20.1000,  -4.328786,    0.224,
        20.1500,  -4.324511,    0.226,
        20.2000,  -4.320371,    0.226,
        20.2500,  -4.316213,    0.227,
        20.3000,  -4.312049,    0.228,
        20.3500,  -4.307895,    0.228,
        20.4000,  -4.303738,    0.229,
        20.4500,  -4.299584,    0.230,
        20.5000,  -4.295486,    0.231,
        20.5500,  -4.291291,    0.232,
        20.6000,  -4.287157,    0.232,
        20.6500,  -4.282979,    0.233,
        20.7000,  -4.278691,    0.234,
        20.7500,  -4.274510,    0.235,
        20.8000,  -4.270360,    0.236,
        20.8500,  -4.266197,    0.236,
        20.9000,  -4.262023,    0.237,
        20.9500,  -4.257934,    0.238,
        21.0000,  -4.253761,    0.238,
        21.0500,  -4.249574,    0.240,
        21.1000,  -4.245487,    0.240,
        21.1500,  -4.241288,    0.241,
        21.2000,  -4.237148,    0.242,
        21.2500,  -4.232899,    0.243,
        21.3000,  -4.228661,    0.244,
        21.3500,  -4.224504,    0.245,
        21.4000,  -4.220351,    0.245,
        21.4500,  -4.216227,    0.247,
        21.5000,  -4.212060,    0.247,
        21.5500,  -4.207911,    0.248,
        21.6000,  -4.203758,    0.249,
        21.6500,  -4.199606,    0.250,
        21.7000,  -4.195443,    0.251,
        21.7500,  -4.191319,    0.252,
        21.8000,  -4.187075,    0.253,
        21.8500,  -4.182820,    0.253,
        21.9000,  -4.178678,    0.255,
        21.9500,  -4.174524,    0.255,
